评论内容,点赞数,评分,tokens,点赞权值,评分情感,sentiment_prediction_snownlp,sentiment_snownlp,sentiment_prediction_LSTM,sentiment_LSTM
我对编程特别有兴趣，我买过《C语言从入门到精通》也去淘宝买过 学习视频，但是感觉都不连贯，看不懂，搞一头雾水。但看了翁恺老师的视频，理解了很多，懂了很多。我喜欢翁恺老师的视频。感觉十颗星都不算多。感谢翁恺，感谢这个平台。,0,5.0,"['编程', '特别', '兴趣', '买', '入门', '精通', '淘宝', '买过', '视频', '不连贯', '看不懂', '搞', '一头雾水', '翁恺', '视频', '理解', '懂', '喜欢', '翁恺', '视频', '十颗', '星', '不算', '感谢', '翁恺', '感谢', '平台']",1.0,1,0.9999980389150458,1,"[0.9794250130653381, 0.020641405135393143]",1
"课程是挺不错的， 但是进阶的内容最好要有一定的基础，夸一下老师吧
",0,4.0,"['挺不错', '进阶', '基础', '夸']",1.0,1,0.9999690721685275,1,"[0.8623126745223999, 0.13562564551830292]",1
老师讲的很不错     挺喜欢老师的,0,5.0,"['不错', '喜欢']",1.0,1,0.999764622589808,1,"[0.9775091409683228, 0.02250698208808899]",1
很棒~~~~,0,5.0,['很棒'],1.0,1,0.838337496451305,1,"[0.9963816404342651, 0.0038366569206118584]",1
老师授课风趣幽默，讲解得很好。,0,5.0,"['授课', '风趣', '幽默', '讲解', '好']",1.0,1,0.9977939386202043,1,"[0.926182210445404, 0.0739913061261177]",1
"课程很详细，而且能丰富我的知识库
",0,4.0,"['详细', '知识库']",1.0,1,0.993879669952179,1,"[0.9915602803230286, 0.0084822503849864]",1
翁恺老师讲的很好，期待翁恺老师的数据结构,0,5.0,"['翁恺', '好', '期待', '翁恺', '数据结构']",1.0,1,0.9948345144605983,1,"[0.8626644015312195, 0.13971230387687683]",1
听完CAP的也可以来听听这个，有一些新东西，不听的话也可以，毕竟很少有人会把C当作主力语言，以后要么C  ，要么Java、C#，最后，吾师牛逼！！！感谢老师在MOOC平台上做出的贡献，好的大学没有围墙！,0,5.0,"['听', '完', '听听', '新', '东西', '听', '有人', '当作', '主力', '语言', '吾师', '牛', '逼', '感谢', '平台', '做出', '贡献', '好', '大学', '围墙']",1.0,1,0.9975175910277031,1,"[0.993100643157959, 0.006813972722738981]",1
提前学效果不错,0,5.0,"['提前', '学', '效果', '不错']",1.0,1,0.9429453307894087,1,"[0.9954225420951843, 0.004661720711737871]",1
very Nice,0,5.0,[],1.0,1,0.5,0,"[0.9524536728858948, 0.0444641076028347]",1
这门课程的翁恺老师是我编程乃至于计算机方面知识的引路人,0,5.0,"['这门', '翁恺', '编程', '计算机', '知识', '引路人']",1.0,1,0.99836465143299,1,"[0.9854233264923096, 0.013725565746426582]",1
"好滴很 完美
",0,5.0,"['好滴', '完美']",1.0,1,0.9390884179593029,1,"[0.9791404008865356, 0.020522665232419968]",1
谢谢翁老师,0,5.0,"['谢谢', '翁']",1.0,1,0.8391859582522603,1,"[0.9942142367362976, 0.0057629612274467945]",1
"学习到了很多,真的很棒",0,5.0,"['真的', '很棒']",1.0,1,0.9859481823301639,1,"[0.99313884973526, 0.006561625748872757]",1
很喜欢，谢谢老师,0,5.0,"['喜欢', '谢谢']",1.0,1,0.9740605935670792,1,"[0.9917355179786682, 0.00897342897951603]",1
很棒字数补丁,0,5.0,"['很棒', '字数', '补丁']",1.0,1,0.8788766240871858,1,"[0.9583927989006042, 0.04264376312494278]",1
翁恺老师的课是我在慕课中听到的最好的，超级喜欢,0,5.0,"['翁恺', '课', '慕课', '中', '听到', '超级', '喜欢']",1.0,1,0.9898815743625524,1,"[0.9872685670852661, 0.01213439367711544]",1
课程教的很详细 很喜欢翁恺老师的课,0,5.0,"['教', '详细', '喜欢', '翁恺', '课']",1.0,1,0.9961863657049785,1,"[0.9885440468788147, 0.01076610665768385]",1
"翁恺老师讲得很详细很有感情，收获很大！
",0,5.0,"['翁恺', '讲得', '详细', '感情', '收获', '很大']",1.0,1,0.9985032593452734,1,"[0.9929965138435364, 0.0068267276510596275]",1
超级棒，深入浅出的分析,0,5.0,"['超级', '棒', '深入浅出', '分析']",1.0,1,0.9977699370569184,1,"[0.981448233127594, 0.018105091527104378]",1
很喜欢老师和老师的授课方式,0,5.0,"['喜欢', '授课', '方式']",1.0,1,0.996821931510282,1,"[0.9953905344009399, 0.004510246217250824]",1
很好！感谢！,0,5.0,"['好', '感谢']",1.0,1,0.8769097657995486,1,"[0.9874973297119141, 0.012436235323548317]",1
老师很厉害，拓展了关于算法部分的内容，这一部分学习难度比较大，需要用心学习。,0,5.0,"['厉害', '拓展', '算法', '一部分', '难度', '用心']",1.0,1,0.9999564759128803,1,"[0.9875132441520691, 0.012229615822434425]",1
翁老师我男神,0,5.0,"['翁', '男神']",1.0,1,0.7791989777995528,1,"[0.9288452863693237, 0.0684070959687233]",1
翁凯老师讲授的很好,0,5.0,"['翁凯', '讲授', '好']",1.0,1,0.9680913850771412,1,"[0.9022657871246338, 0.10116751492023468]",1
very good,0,5.0,[],1.0,1,0.44444444444444464,0,"[0.8692546486854553, 0.12976761162281036]",1
老师讲的非常透彻，收获很大,0,5.0,"['透彻', '收获', '很大']",1.0,1,0.9993873310866844,1,"[0.9902869462966919, 0.010107433423399925]",1
更加深入的学习了一点C语言，老师讲的超级好，最喜欢老师的Y ^_^ Y,0,5.0,"['一点', '超级', '好', '喜欢']",1.0,1,0.9998715322542052,1,"[0.9809961318969727, 0.018088296055793762]",1
翁恺老师得课讲得太好了，就是不涉及算法知识，希望以后可以看到翁恺老师算法视频,0,5.0,"['翁恺', '课', '太好了', '涉及', '算法', '知识', '希望', '翁恺', '算法', '视频']",1.0,1,0.9999795489497462,1,"[0.9903837442398071, 0.00994113925844431]",1
仔细，有趣,0,5.0,"['仔细', '有趣']",1.0,1,0.8262739332893917,1,"[0.931420087814331, 0.06739190220832825]",1
感谢翁老师，讲得很好，通俗易懂，而且幽默风趣。,0,5.0,"['感谢', '翁', '讲得', '好', '通俗易懂', '幽默', '风趣']",1.0,1,0.9976097907789105,1,"[0.9893655776977539, 0.011013009585440159]",1
讲课的腔调很好听,0,5.0,"['讲课', '腔调', '好听']",1.0,1,0.047234868315381484,-1,"[0.9873583316802979, 0.012005596421658993]",1
"挺好的哇！
",0,5.0,['好'],1.0,1,0.8284246220999102,1,"[0.9636076092720032, 0.03744669631123543]",1
老师真厉害,0,5.0,"['真', '厉害']",1.0,1,0.7887043695198842,1,"[0.9922583699226379, 0.007911665365099907]",1
课程很基础，老师讲的特别好,0,5.0,"['基础', '特别', '好']",1.0,1,0.9975805822121314,1,"[0.9825152158737183, 0.018471388146281242]",1
太棒了吧哈哈哈,0,5.0,"['太棒了', '哈哈哈']",1.0,1,0.9817621829050198,1,"[0.994192898273468, 0.006085941568017006]",1
很好，都是以前的易错点,0,5.0,"['好', '易错', '点']",1.0,1,0.8408005381747399,1,"[0.9494267702102661, 0.04988003894686699]",1
讲的很详细，还有易错点,0,5.0,"['详细', '易错', '点']",1.0,1,0.7718288725576767,1,"[0.989550769329071, 0.010367369279265404]",1
本来只想默默的看看网课  也没准备评价 （虽然很棒）但当我看到翁凯老师因为音频质量差（其实并不差）而让我们多多包涵时 我就感慨 我真的要好好学习 我也要成为老师这样的人  我真的 真的喜欢 大爱翁凯老师 我们学校一直都是翁凯老师 希望更多的人受益 加油加油,0,5.0,"['本来', '只想', '默默', '网课', '评价', '很棒', '翁凯', '音频', '质量', '差', '不差', '包涵', '时', '感慨', '真的', '好好学习', '真的', '真的', '喜欢', '大爱', '翁凯', '学校', '翁凯', '希望', '受益', '加油', '加油']",1.0,1,0.9999999488661591,1,"[0.03045337274670601, 0.971578061580658]",-1
简单易懂，轻松学习,0,5.0,"['简单', '易懂', '轻松']",1.0,1,0.987297428351679,1,"[0.9975728392601013, 0.002368634333834052]",1
之前申请的C语言的证书，怎么没收到纸质的？,0,5.0,"['申请', '证书', '没收', '纸质']",1.0,1,0.0026454851872277363,-1,"[0.9941536784172058, 0.005721161141991615]",1
老师讲得一如既往地好，推荐,0,5.0,"['讲得', '一如既往', '地好', '推荐']",1.0,1,0.9944092150386148,1,"[0.9909782409667969, 0.009018093347549438]",1
老师很棒，讲得很好，很容易理解,0,5.0,"['很棒', '讲得', '好', '理解']",1.0,1,0.9985140353225432,1,"[0.9837625026702881, 0.015489453449845314]",1
"Very good！
",0,5.0,[],1.0,1,0.23082833962758653,-1,"[0.990709662437439, 0.00930405966937542]",1
老师讲得贼好，会轻松学到该学的知识,0,5.0,"['讲得', '贼', '好', '轻松', '学到', '该学', '知识']",1.0,1,0.9988856206833165,1,"[0.944568932056427, 0.05414631962776184]",1
非常非常实用,0,5.0,['实用'],1.0,1,0.676470588235294,1,"[0.854407787322998, 0.1447490006685257]",1
老师讲的很好，会精炼的讲知识点特殊的地方点出来，非常棒,0,5.0,"['好', '精炼', '知识点', '地方', '点', '棒']",1.0,1,0.999950274948343,1,"[0.9327374696731567, 0.06679585576057434]",1
名誉浙大学生^_^,0,5.0,"['名誉', '浙', '大学生']",1.0,1,0.764330912948636,1,"[0.9968366622924805, 0.00308613246306777]",1
真的超级喜欢，每次做出了自己的程序都很有成就感,0,5.0,"['真的', '超级', '喜欢', '每次', '做出', '程序', '成就感']",1.0,1,0.9879358742603518,1,"[0.9785277247428894, 0.02330656163394451]",1
哈哈哈哈哈哈,0,5.0,"['哈哈哈', '哈哈哈']",1.0,1,0.9751349273004098,1,"[0.6604942679405212, 0.34365564584732056]",1
"评价：WOW，awesome，太棒了吧！
体会：老师太强了，课程很棒。
",0,5.0,"['评价', '太棒了', '体会', '太强', '很棒']",1.0,1,0.9964201399848518,1,"[0.9781640768051147, 0.02157856710255146]",1
"老师讲的详细生动，而且自己认真讲解，根本没有读ppt
",0,5.0,"['详细', '生动', '认真', '讲解', '读']",1.0,1,0.9998941258480041,1,"[0.9942658543586731, 0.005362153984606266]",1
很多课讲的比自己的大学老师好（身处一所985）。但是测评环节总是由于时间问题我没有做。（也是自己懒 觉得没有必要，学校已经有考试了）,0,5.0,"['课讲', '大学老师', '好', '身处', '一所', '测评', '环节', '时间', '做', '懒', '学校', '考试']",1.0,1,0.9999968621237434,1,"[0.9494842886924744, 0.051954593509435654]",1
我计算机能够入门，感谢翁凯老师的C语言课程,0,5.0,"['计算机', '入门', '感谢', '翁凯']",1.0,1,0.953823456484603,1,"[0.9922682642936707, 0.0076922280713915825]",1
翁恺老师的知识、经验储量真的可以！,0,5.0,"['翁恺', '知识', '经验', '储量', '真的']",1.0,1,0.9661988484414288,1,"[0.917000412940979, 0.08149746060371399]",1
讲课有条理，易懂,0,5.0,"['讲课', '有条理', '易懂']",1.0,1,0.933922670668829,1,"[0.9927126169204712, 0.007074126973748207]",1
感觉觉很棒，老师讲的很受用,0,4.0,"['觉', '很棒', '受用']",1.0,1,0.9995933156974668,1,"[0.9894561171531677, 0.010480937547981739]",1
适合新手学习，但很多内容还是需要了解一些基础才能懂的,0,5.0,"['适合', '新手', '基础', '懂']",1.0,1,0.8887133235774821,1,"[0.8448262214660645, 0.15823394060134888]",1
"非常棒的老师,
非常棒的PTA.
全部独立完成, 收获就会巨大!",0,5.0,"['棒', '棒', '独立', '收获']",1.0,1,0.999929647898368,1,"[0.9662140011787415, 0.03541700541973114]",1
"很好，要是有更多时间把那些因为时间原因没有的加上就完美了
",0,4.0,"['好', '时间', '时间', '原因', '完美']",1.0,1,0.9544529107761724,1,"[0.742152214050293, 0.2539988160133362]",1
为翁凯老师打call~,0,5.0,['翁凯'],1.0,1,0.8411490529575147,1,"[0.979487955570221, 0.02042124979197979]",1
内容十分丰富。,0,5.0,[],1.0,1,0.4361628709454797,0,"[0.9833832383155823, 0.01697920449078083]",1
老师讲得真的好，很幽默。很好的C语言入坑课程。,0,5.0,"['讲得', '真的', '好', '幽默', '好', '入坑']",1.0,1,0.9035396205178656,1,"[0.9958198070526123, 0.004116183612495661]",1
"思路讲得很清晰
",0,5.0,"['思路', '讲得', '清晰']",1.0,1,0.9701539137468355,1,"[0.8395293354988098, 0.15892332792282104]",1
挺好的软件,0,4.0,"['好', '软件']",1.0,1,0.771656150513496,1,"[0.8397294282913208, 0.16264869272708893]",1
老师教得非常好,0,5.0,"['教得', '好']",1.0,1,0.9180950441023846,1,"[0.9798613786697388, 0.021172337234020233]",1
嗯嗯嗯嗯嗯,0,5.0,[],1.0,1,0.5262327818078083,0,"[0.08723881840705872, 0.9140409231185913]",-1
讲课方式挺好,0,5.0,"['讲课', '方式', '好']",1.0,1,0.8604104607208937,1,"[0.9409358501434326, 0.06111500784754753]",1
学到了不少东西！,0,5.0,"['学到', '东西']",1.0,1,0.7872754721526235,1,"[0.858103334903717, 0.1444598287343979]",1
由衷的感激,0,5.0,"['由衷', '感激']",1.0,1,0.9285935088426549,1,"[0.99142986536026, 0.00845376867800951]",1
"老师教的很好
提一点建议
在课程之初 让学生建立一个学习目标 
比如在完成当前课程并经过练习熟练掌握知识点后可以独立制作一个小游戏
要达成目标做出这个小游戏需要几块拼图 分别是abcd 然后分散在当前课程列表里
这样让学习能够更加有的放矢",0,5.0,"['教', '好', '提', '一点', '建议', '之初', '学生', '建立', '目标', '熟练掌握', '知识点', '独立', '制作', '小游戏', '达成', '目标', '做出', '小游戏', '几块', '拼图', '分散', '列表', '里', '有的放矢']",1.0,1,0.9999998321120898,1,"[0.9296764135360718, 0.06936683505773544]",1
学到了很多之前忽视掉的细节知识,0,5.0,"['学到', '忽视', '掉', '细节', '知识']",1.0,1,0.9913647180111461,1,"[0.9720816612243652, 0.027852464467287064]",1
老师讲课非常棒！,0,5.0,"['讲课', '棒']",1.0,1,0.9883307280276429,1,"[0.9891963005065918, 0.010987123474478722]",1
老师能够结合实例进行讲解，并且一步步耐心演示，并且指出了同学们易犯错的点。,0,5.0,"['实例', '讲解', '一步步', '耐心', '演示', '指出', '易', '犯错', '点']",1.0,1,0.9999983690099663,1,"[0.9935621023178101, 0.006058828439563513]",1
"翁老师救我一学期C语言！
",0,5.0,"['翁', '救', '学期']",1.0,1,0.9393122174294127,1,"[0.6527669429779053, 0.35049328207969666]",1
很不错 我很喜欢翁恺老师的讲课风格,0,5.0,"['不错', '喜欢', '翁恺', '讲课', '风格']",1.0,1,0.994323266897494,1,"[0.9913766384124756, 0.007715302519500256]",1
很好的课程，可惜没有配套的书籍。,0,5.0,"['好', '可惜', '配套', '书籍']",1.0,1,0.9692198688748003,1,"[0.8722674250602722, 0.12775447964668274]",1
课程讲解特别好，特殊是指针、字符串、文件这些章节，重点都很突出。唯一的不足就是结构、可变数组和链表这两个重要的模块讲解节奏有点快，还有就是章节有点乱，有些后面章节的内容前面直接用了,0,4.0,"['讲解', '特别', '好', '指针', '字符串', '文件', '章节', '重点', '唯一', '结构', '可变', '数组', '链表', '两个', '模块', '讲解', '节奏', '章节', '乱', '章节']",1.0,1,0.9999263641365035,1,"[0.743429958820343, 0.25775963068008423]",1
BANGBANGBANG,0,5.0,[],1.0,1,0.5,0,"[0.6795043349266052, 0.3242344558238983]",1
做一个终生学习者,0,5.0,"['做', '一个终生', '学习者']",1.0,1,0.9922975693785271,1,"[0.995276927947998, 0.0045906719751656055]",1
课程非常好，谢谢老师带领入门C语言世界,0,5.0,"['好', '谢谢', '带领', '入门', '世界']",1.0,1,0.9952075555331903,1,"[0.9184526205062866, 0.08491706103086472]",1
很好，知识讲解清晰。,0,5.0,"['好', '知识', '讲解', '清晰']",1.0,1,0.999214183713125,1,"[0.8549739122390747, 0.14643187820911407]",1
很nice的一门课，从零基础开始没有压力,0,5.0,"['一门', '课', '基础', '压力']",1.0,1,0.9929648482763597,1,"[0.9876740574836731, 0.011632040143013]",1
很nice,0,5.0,[],1.0,1,0.8812448672067069,1,"[0.9962939620018005, 0.0036508662160485983]",1
内容精炼，受益良多,0,5.0,"['精炼', '受益', '良多']",1.0,1,0.9830180048419612,1,"[0.9936710596084595, 0.006811901926994324]",1
挺棒的课程,0,5.0,['挺棒'],1.0,1,0.7452861405752153,1,"[0.993724524974823, 0.006028054282069206]",1
谈话式的教学比黑板教学好很多，就是内容有点短和无序而扣1星,0,4.0,"['谈话', '式', '教学', '黑板', '教学', '好', '短', '无序', '扣', '星']",1.0,1,0.9846659099049093,1,"[0.0395597442984581, 0.9614287614822388]",-1
hao好极了呀,0,5.0,['好极了'],1.0,1,0.6317853705682674,1,"[0.9603981375694275, 0.037981271743774414]",1
太棒了！！！非常棒！！！！,0,5.0,"['太棒了', '棒']",1.0,1,0.9076820215593003,1,"[0.9927495718002319, 0.00686129555106163]",1
太有用了，特别清晰,0,5.0,"['有用', '特别', '清晰']",1.0,1,0.7185104966912311,1,"[0.991111695766449, 0.009852038696408272]",1
有些不是很懂,0,4.0,['懂'],1.0,1,0.5175743091397661,0,"[0.9742075800895691, 0.023874914273619652]",1
"非常喜欢听课
",0,5.0,"['喜欢', '听课']",1.0,1,0.6769293492516186,1,"[0.9810871481895447, 0.01798069477081299]",1
学习起来挺简单的，到后来指针开始难啦，唯一一个缺点，视频的排序太乱啦,0,5.0,"['简单', '指针', '难', '唯一', '缺点', '视频', '排序', '太乱']",1.0,1,0.33985292216786933,-1,"[0.9728887677192688, 0.027350256219506264]",1
老师教的特别好，无所挑剔,0,5.0,"['教', '特别', '好', '挑剔']",1.0,1,0.992837643152814,1,"[0.972804844379425, 0.029737604781985283]",1
"翁恺老师的C语言课真的非常好，从入门到进阶，把C语言的繁杂的知识讲的很透彻，所讲的内容都是我在实际工作中碰到的，同时，也很注重培养学习者更多的思考能力。
尤其翁恺老师讲课侃侃而谈，听他讲课，没有感觉到枯燥。
感觉整个课程设计的很合理，无可挑剔。个人期望，可以多一些讨论点，或者把讨论开放，让更多的同学们相互学习和交流。
",0,5.0,"['翁恺', '课', '真的', '好', '入门', '进阶', '繁杂', '知识', '透彻', '工作', '中', '碰到', '注重', '培养', '学习者', '思考', '能力', '翁恺', '讲课', '侃侃而谈', '听', '讲课', '枯燥', '课程设计', '无可挑剔', '期望', '多一些', '讨论', '点', '讨论', '开放', '相互', '交流']",1.0,1,0.999999999999968,1,"[0.985872209072113, 0.01354739535599947]",1
"#include <stdio.h>
int main()
{    
     printf(""真的好棒的老师！”）；
     return 0;
}",0,5.0,"['真的', '好', '棒']",1.0,1,0.9576879361553026,1,"[0.9917036294937134, 0.008260007947683334]",1
超出了我的预期效果,0,5.0,"['超出', '预期', '效果']",1.0,1,0.6208065702864873,1,"[0.991486668586731, 0.008817858062684536]",1
